"","county","precinct","white_reg","black_reg","other_reg","test"
"1243","HARNETT","PR28",4665,522,311,0
"1244","HARNETT","PR29",3298,1261,283,0
"1245","HARNETT","PR31",1465,951,158,0
"1246","HARNETT","PR32",2965,636,371,0
"1247","HAYWOOD","",43,NA,NA,0
"1248","HAYWOOD","AC",2038,11,82,0
"1249","HAYWOOD","BC",31,NA,NA,0
"1250","HAYWOOD","BE-1",1209,10,33,0
"1251","HAYWOOD","BE-2",1092,8,36,0
"1252","HAYWOOD","BE-3",1776,5,46,0
"1253","HAYWOOD","BE-4",1624,17,50,0
"1254","HAYWOOD","BE-7",1131,3,22,0
"1255","HAYWOOD","BE56",1633,149,46,0
"1256","HAYWOOD","CE",389,1,8,1
"1257","HAYWOOD","CL-N",2009,17,80,0
"1258","HAYWOOD","CL-S",2345,27,101,0
"1259","HAYWOOD","CR",1391,1,39,0
"1260","HAYWOOD","EF",1130,1,29,0
"1261","HAYWOOD","FC-1",700,1,13,0
"1262","HAYWOOD","FC-2",158,NA,1,0
"1263","HAYWOOD","HA",991,17,41,0
"1264","HAYWOOD","ID",884,2,24,0
"1265","HAYWOOD","IH",3667,18,141,0
"1266","HAYWOOD","JC",3124,7,96,0
"1267","HAYWOOD","LJ",1759,7,42,0
"1268","HAYWOOD","P",2477,7,60,0
"1269","HAYWOOD","PC",1126,5,21,0
"1270","HAYWOOD","SA",2019,5,71,0
"1271","HAYWOOD","WC",654,31,37,0
"1272","HAYWOOD","WE",1480,1,46,0
"1273","HAYWOOD","WO",277,1,11,0
"1274","HAYWOOD","WS-1",2060,43,72,0
"1275","HAYWOOD","WS-2",1685,63,61,0
"1276","HAYWOOD","WW",1650,14,51,0
"1277","HENDERSON","AR",1438,23,74,0
"1278","HENDERSON","AT",3076,24,131,0
"1279","HENDERSON","BC",878,8,41,0
"1280","HENDERSON","BK",922,175,105,0
"1281","HENDERSON","CB",1153,8,52,0
"1282","HENDERSON","CC",3554,81,201,0
"1283","HENDERSON","CV",480,NA,14,0
"1284","HENDERSON","ED",2333,62,147,0
"1285","HENDERSON","EF",2319,131,198,0
"1286","HENDERSON","ES",2011,37,99,0
"1287","HENDERSON","EV",2379,21,81,0
"1288","HENDERSON","FL",3824,149,308,0
"1289","HENDERSON","FR",3030,11,92,0
"1290","HENDERSON","GM",1180,71,74,0
"1291","HENDERSON","GR",2470,23,66,0
"1292","HENDERSON","HC",2973,80,175,0
"1293","HENDERSON","HS",2298,22,83,0
"1294","HENDERSON","HV-1",2257,138,133,0
"1295","HENDERSON","HV-2",2096,453,232,0
"1296","HENDERSON","HV-3",2396,242,175,0
"1297","HENDERSON","LJ",2012,17,80,0
"1298","HENDERSON","LP",1834,18,57,0
"1299","HENDERSON","MG",1054,47,73,0
"1300","HENDERSON","NB",3531,75,290,0
"1301","HENDERSON","NE",1646,119,134,0
"1302","HENDERSON","NM",2744,50,143,0
"1303","HENDERSON","NW",2009,56,113,0
"1304","HENDERSON","PR",2481,62,155,0
"1305","HENDERSON","PV",2092,24,89,0
"1306","HENDERSON","RG",2344,31,96,0
"1307","HENDERSON","RR",902,1,25,0
"1308","HENDERSON","SB",2809,28,134,0
"1309","HENDERSON","SE",1328,55,115,0
"1310","HENDERSON","SM",3538,42,168,0
"1311","HENDERSON","SW",2497,28,109,0
"1312","HERTFORD","",3,13,NA,1
"1313","HERTFORD","A1",771,1202,82,0
"1314","HERTFORD","A2",874,1018,58,0
"1315","HERTFORD","A3",49,1304,59,0
"1316","HERTFORD","BR",87,373,8,0
"1317","HERTFORD","CM",259,188,23,0
"1318","HERTFORD","CO",139,429,23,0
"1319","HERTFORD","HV",376,473,28,0
"1320","HERTFORD","M1",890,1780,154,0
"1321","HERTFORD","M2",362,793,22,0
"1322","HERTFORD","ML",407,113,15,0
"1323","HERTFORD","SJ",235,485,13,0
"1324","HERTFORD","UN",324,545,37,0
"1325","HERTFORD","WN",318,873,70,0
"1326","HOKE","01",57,115,219,0
"1327","HOKE","02",442,659,1084,0
"1328","HOKE","03",281,464,284,0
"1329","HOKE","04",605,358,102,0
"1330","HOKE","05",935,524,200,0
"1331","HOKE","06B",2299,1381,658,0
"1332","HOKE","12",2630,933,522,0
"1333","HOKE","13",835,312,230,0
"1334","HOKE","14",1990,1953,702,0
"1335","HOKE","15",1142,938,321,0
"1336","HOKE","61",631,897,121,0
"1337","HOKE","62",487,391,102,0
"1338","HOKE","63",1289,1957,433,0
"1339","HOKE","64",980,849,196,0
"1340","HOKE","65",9,812,19,0
"1341","HYDE","BM",287,3,9,0
"1342","HYDE","ENG",382,207,6,0
"1343","HYDE","FF",226,108,5,0
"1344","HYDE","LL",260,235,13,0
"1345","HYDE","OCK",755,3,30,0
"1346","HYDE","SLAD",240,121,6,0
"1347","HYDE","SQ",368,153,15,0
"1348","IREDELL","BA",3950,430,175,0
"1349","IREDELL","BE",4305,435,271,0
"1350","IREDELL","CC1",5229,625,377,0
"1351","IREDELL","CC2",4701,1150,405,0
"1352","IREDELL","CC3",6888,751,415,0
"1353","IREDELL","CC4",5847,352,435,0
"1354","IREDELL","CD",3953,417,236,0
"1355","IREDELL","CH-A",1850,530,119,0
"1356","IREDELL","CH-B",2407,278,186,0
"1357","IREDELL","CS",2080,370,121,0
"1358","IREDELL","DV1-A",6802,286,544,0
"1359","IREDELL","DV1-B",8559,156,458,0
"1360","IREDELL","DV2-A",3936,54,209,0
"1361","IREDELL","DV2-B",4178,179,311,0
"1362","IREDELL","EM",1052,83,33,0
"1363","IREDELL","FT",6130,673,253,0
"1364","IREDELL","NH",1163,6,19,0
"1365","IREDELL","OL",1194,29,27,0
"1366","IREDELL","SB",1705,71,28,0
"1367","IREDELL","SH-A",2659,189,146,1
"1368","IREDELL","SH-B",2847,200,73,0
"1369","IREDELL","ST1",2877,670,392,0
"1370","IREDELL","ST2",2177,675,229,0
"1371","IREDELL","ST3",1688,1557,203,0
"1372","IREDELL","ST4",2264,603,158,0
"1373","IREDELL","ST5",2020,995,174,0
"1374","IREDELL","ST6",1723,1727,222,0
"1375","IREDELL","TB",1948,335,97,0
"1376","IREDELL","UG",1298,30,44,0
"1377","JACKSON","",540,51,302,0
"1378","JACKSON","BCK",1261,3,67,0
"1379","JACKSON","CAN",430,1,14,0
"1380","JACKSON","CAS",1757,2,63,0
"1381","JACKSON","CFK",559,NA,21,0
"1382","JACKSON","CUL",5216,454,1012,0
"1383","JACKSON","GCK",1048,4,42,0
"1384","JACKSON","GLV",1653,4,53,0
"1385","JACKSON","QUA",1906,32,1490,1
"1386","JACKSON","RIV",751,NA,23,0
"1387","JACKSON","SAV",1060,7,52,0
"1388","JACKSON","SCC",1513,7,71,0
"1389","JACKSON","SND",2566,41,137,0
"1390","JACKSON","SSW",2618,84,191,0
"1391","JACKSON","WEB",1880,20,95,0
"1392","JOHNSTON","",3,1,NA,0
"1393","JOHNSTON","PR04",940,237,64,0
"1394","JOHNSTON","PR07",2375,382,134,0
"1395","JOHNSTON","PR08",1840,98,80,0
"1396","JOHNSTON","PR09",3901,558,308,0
"1397","JOHNSTON","PR10A",1827,927,273,0
"1398","JOHNSTON","PR10B",1753,154,106,0
"1399","JOHNSTON","PR11A",2231,729,198,0
"1400","JOHNSTON","PR11B",3573,792,340,0
"1401","JOHNSTON","PR12A",3283,623,299,0
"1402","JOHNSTON","PR12B",3299,632,297,0
"1403","JOHNSTON","PR13",2223,253,154,0
"1404","JOHNSTON","PR14",2101,78,127,0
"1405","JOHNSTON","PR19",1482,198,95,0
"1406","JOHNSTON","PR20",2138,756,256,0
"1407","JOHNSTON","PR21",2255,209,161,0
"1408","JOHNSTON","PR22",2468,436,174,0
"1409","JOHNSTON","PR23A",3233,379,269,0
"1410","JOHNSTON","PR23B",2638,354,224,0
"1411","JOHNSTON","PR24",1182,1063,251,0
"1412","JOHNSTON","PR25",1398,859,301,0
"1413","JOHNSTON","PR26",1143,1253,227,0
"1414","JOHNSTON","PR27A",1204,617,176,0
"1415","JOHNSTON","PR27B",2076,622,242,0
"1416","JOHNSTON","PR28",3048,519,210,0
"1417","JOHNSTON","PR29A",4539,421,323,0
"1418","JOHNSTON","PR29B",6540,827,516,0
"1419","JOHNSTON","PR30",2470,731,277,0
"1420","JOHNSTON","PR31A",2245,329,183,0
"1421","JOHNSTON","PR31B",4241,688,398,0
"1422","JOHNSTON","PR32",2342,300,216,0
"1423","JOHNSTON","PR33",3246,263,276,0
"1424","JOHNSTON","PR34",3931,1662,556,0
"1425","JOHNSTON","PR35",3444,749,304,0
"1426","JOHNSTON","PR36",2336,452,136,0
"1427","JOHNSTON","PR37",3436,538,223,0
"1428","JOHNSTON","PR38",1855,126,109,0
"1429","JONES","",NA,6,NA,0
"1430","JONES","P01",489,231,27,0
"1431","JONES","P02",398,62,20,0
"1432","JONES","P03",532,72,18,0
"1433","JONES","P04",1366,613,66,0
"1434","JONES","P05",716,821,56,0
"1435","JONES","P06",464,82,12,0
"1436","JONES","P07",752,605,51,0
"1437","LEE","A1",2559,1541,517,0
"1438","LEE","A2",2047,2304,745,0
"1439","LEE","B1",1541,347,63,0
"1440","LEE","B2",1494,551,237,0
"1441","LEE","C1",3172,689,291,0
"1442","LEE","C2",3155,334,188,0
"1443","LEE","D1",3180,519,264,0
"1444","LEE","D2",3188,335,222,0
"1445","LEE","E1",2089,237,116,0
"1446","LEE","E2",2418,803,371,0
"1447","LENOIR","",11,16,2,0
"1448","LENOIR","C",1316,978,84,0
"1449","LENOIR","FC",3254,799,139,0
"1450","LENOIR","I",1221,410,59,0
"1451","LENOIR","K1",20,981,58,0
"1452","LENOIR","K2",67,1074,50,0
"1453","LENOIR","K3",441,966,75,0
"1454","LENOIR","K4",1653,753,98,0
"1455","LENOIR","K5",460,937,66,0
"1456","LENOIR","K6",250,1961,69,0
"1457","LENOIR","K7",323,1625,53,0
"1458","LENOIR","K8",9,1095,41,0
"1459","LENOIR","K9",836,1038,81,0
"1460","LENOIR","MH",2008,1667,113,0
"1461","LENOIR","N",2289,856,131,0
"1462","LENOIR","PH1",554,43,32,0
"1463","LENOIR","PH2",969,111,44,0
"1464","LENOIR","SH",606,104,24,0
"1465","LENOIR","SW",922,115,18,0
"1466","LENOIR","T1",1106,135,50,0
"1467","LENOIR","T2",863,83,41,0
"1468","LENOIR","V",1082,1090,64,0
"1469","LENOIR","W",1048,68,22,0
"1470","LINCOLN","AS25",2065,97,104,0
"1471","LINCOLN","BC13",1215,264,175,0
"1472","LINCOLN","BS26",1615,296,77,0
"1473","LINCOLN","CF19",1528,16,52,0
"1474","LINCOLN","DN29",2738,61,99,0
"1475","LINCOLN","DV08",2470,35,74,0
"1476","LINCOLN","DW28",2423,149,99,0
"1477","LINCOLN","HC33",3044,73,148,0
"1478","LINCOLN","IS20",1497,67,57,0
"1479","LINCOLN","IS23",2056,262,103,0
"1480","LINCOLN","LB34",2663,51,85,0
"1481","LINCOLN","LI14",1321,76,56,0
"1482","LINCOLN","LN11",1194,236,95,0
"1483","LINCOLN","LS12",1356,290,116,0
"1484","LINCOLN","LW18",947,193,32,0
"1485","LINCOLN","LW31",2815,149,130,0
"1486","LINCOLN","NB35",3613,79,103,0
"1487","LINCOLN","OB21",2026,44,65,0
"1488","LINCOLN","PC22",2199,37,98,0
"1489","LINCOLN","SL24",1654,92,87,0
"1490","LINCOLN","ST36",2718,334,234,0
"1491","LINCOLN","TA37",2874,131,147,0
"1492","LINCOLN","WP32",4252,116,186,0
"1493","MACON","01",2325,45,81,0
"1494","MACON","02",1173,23,47,0
"1495","MACON","03",2387,28,100,1
"1496","MACON","04",1369,11,44,0
"1497","MACON","05",2533,13,72,0
"1498","MACON","06",2089,3,64,0
"1499","MACON","07",1985,7,62,0
"1500","MACON","08",416,NA,6,0
"1501","MACON","09",2386,4,64,0
"1502","MACON","10",447,NA,11,0
"1503","MACON","11",2622,4,49,0
"1504","MACON","12",1937,36,123,0
"1505","MACON","13",590,NA,11,0
"1506","MACON","14",710,2,10,0
"1507","MACON","15",1827,3,51,0
"1508","MADISON","",2,NA,NA,0
"1509","MADISON","BEECH",2410,7,65,0
"1510","MADISON","EBBS C",1054,4,28,0
"1511","MADISON","GRAPEV",1156,2,32,1
"1512","MADISON","HOT SP",862,NA,18,0
"1513","MADISON","LAUREL",1032,1,24,0
"1514","MADISON","MARS H",3466,164,232,0
"1515","MADISON","NORTH",2311,6,95,0
"1516","MADISON","REVERE",293,NA,15,0
"1517","MADISON","SANDY",484,2,18,0
"1518","MADISON","SOUTH",1012,2,40,0
"1519","MADISON","SPRING",744,2,34,0
"1520","MADISON","WALNUT",1268,2,48,0
"1521","MARTIN","BG",1340,215,22,0
"1522","MARTIN","CR",654,376,30,0
"1523","MARTIN","GN",338,478,14,0
"1524","MARTIN","GR",751,176,10,0
"1525","MARTIN","HM",343,502,17,0
"1526","MARTIN","HS",96,174,2,0
"1527","MARTIN","J",1330,519,52,0
"1528","MARTIN","PP",213,114,7,0
"1529","MARTIN","R1",382,663,21,0
"1530","MARTIN","R2",448,899,37,0
"1531","MARTIN","W",673,212,14,0
"1532","MARTIN","W1",1483,1562,109,0
"1533","MARTIN","W2",1289,1689,90,0
"1534","MCDOWELL","",8,1,1,0
"1535","MCDOWELL","CCREEK",2511,12,31,0
"1536","MCDOWELL","DYSART",2105,27,80,1
"1537","MCDOWELL","FORT 1",1253,85,15,0
"1538","MCDOWELL","FORT 2",1072,64,21,0
"1539","MCDOWELL","GLENWD",1675,8,31,0
"1540","MCDOWELL","HIGGIN",1233,13,20,0
"1541","MCDOWELL","M.COVE",1677,20,17,0
"1542","MCDOWELL","MAR 1",2626,75,59,0
"1543","MCDOWELL","MAR 2",1277,279,51,0
"1544","MCDOWELL","MAR 3",872,7,24,1
"1545","MCDOWELL","MAR 4",1003,24,43,0
"1546","MCDOWELL","MAR 5",890,12,19,0
"1547","MCDOWELL","N.COVE",778,3,11,0
"1548","MCDOWELL","NEBO",2716,86,45,0
"1549","MCDOWELL","PLEASA",2199,38,33,0
"1550","MCDOWELL","T.COVE",786,4,7,0
"1551","MCDOWELL","WEST M",3313,135,71,0
"1552","MECKLENBURG","",24,10,5,0
"1553","MECKLENBURG","001",1504,46,84,0
"1554","MECKLENBURG","002",2610,460,265,0
"1555","MECKLENBURG","003",304,2122,370,0
"1556","MECKLENBURG","004",887,1238,344,0
"1557","MECKLENBURG","005",634,927,260,0
"1558","MECKLENBURG","006",667,1730,377,0
"1559","MECKLENBURG","007",1285,492,159,0
"1560","MECKLENBURG","008",2306,112,183,0
"1561","MECKLENBURG","009",2888,406,251,0
"1562","MECKLENBURG","010",2512,65,193,0
"1563","MECKLENBURG","011",5812,2033,949,0
"1564","MECKLENBURG","012",352,3791,530,0
"1565","MECKLENBURG","013",1855,1730,429,0
"1566","MECKLENBURG","014",848,1825,286,0
"1567","MECKLENBURG","015",2729,187,213,0
"1568","MECKLENBURG","016",53,3140,180,0
"1569","MECKLENBURG","017",482,1832,299,0
"1570","MECKLENBURG","018",1683,2,35,0
"1571","MECKLENBURG","019",1720,24,93,0
"1572","MECKLENBURG","020",2173,49,160,0
"1573","MECKLENBURG","021",1849,283,198,0
"1574","MECKLENBURG","022",4751,2370,672,0
"1575","MECKLENBURG","023",539,1527,217,0
"1576","MECKLENBURG","024",829,2306,308,0
"1577","MECKLENBURG","025",59,2780,221,0
"1578","MECKLENBURG","026",616,2906,405,0
"1579","MECKLENBURG","027",375,2427,334,0
"1580","MECKLENBURG","028",832,1636,295,0
"1581","MECKLENBURG","029",1392,701,283,0
"1582","MECKLENBURG","030",2391,538,374,0
"1583","MECKLENBURG","031",123,2752,228,0
"1584","MECKLENBURG","032",2025,22,72,0
"1585","MECKLENBURG","033",1196,866,342,0
"1586","MECKLENBURG","034",1628,790,305,0
"1587","MECKLENBURG","035",1575,199,132,0
"1588","MECKLENBURG","036",2296,137,125,0
"1589","MECKLENBURG","037",2075,69,178,0
"1590","MECKLENBURG","038",1567,483,280,0
"1591","MECKLENBURG","039",196,2453,306,0
"1592","MECKLENBURG","040",451,2389,348,0
"1593","MECKLENBURG","041",324,2264,352,0
"1594","MECKLENBURG","042",143,2754,216,0
"1595","MECKLENBURG","043",688,2472,482,0
"1596","MECKLENBURG","044",1411,253,149,0
"1597","MECKLENBURG","045",918,643,478,0
"1598","MECKLENBURG","046",1769,1068,385,0
"1599","MECKLENBURG","047",2521,184,174,0
"1600","MECKLENBURG","048",1864,31,91,0
"1601","MECKLENBURG","049",2173,115,165,0
"1602","MECKLENBURG","050",1643,337,225,1
"1603","MECKLENBURG","051",2549,348,235,0
"1604","MECKLENBURG","052",165,2792,218,0
"1605","MECKLENBURG","053",503,3170,458,0
"1606","MECKLENBURG","054",359,2864,218,0
"1607","MECKLENBURG","055",48,1859,170,0
"1608","MECKLENBURG","056",69,1789,165,0
"1609","MECKLENBURG","057",1971,212,148,0
"1610","MECKLENBURG","058",1717,301,289,0
"1611","MECKLENBURG","059",1167,160,188,0
"1612","MECKLENBURG","060",175,1943,162,0
"1613","MECKLENBURG","061",1255,1127,346,0
"1614","MECKLENBURG","062",591,1510,458,0
"1615","MECKLENBURG","063",762,1365,454,0
"1616","MECKLENBURG","064",743,331,163,0
"1617","MECKLENBURG","065",1352,121,132,0
"1618","MECKLENBURG","066",1380,128,93,0
"1619","MECKLENBURG","067",1440,54,69,0
"1620","MECKLENBURG","068",1155,707,236,0
"1621","MECKLENBURG","069",3768,185,341,0
"1622","MECKLENBURG","070",2142,44,108,0
"1623","MECKLENBURG","071",1765,171,132,0
"1624","MECKLENBURG","072",1522,51,104,0
"1625","MECKLENBURG","073",1569,149,133,0
"1626","MECKLENBURG","074",2533,123,203,0
"1627","MECKLENBURG","075",3116,87,181,0
"1628","MECKLENBURG","076",2741,154,176,0
"1629","MECKLENBURG","077",182,2285,359,0
"1630","MECKLENBURG","078.1",901,1009,306,0
"1631","MECKLENBURG","079",778,939,347,0
"1632","MECKLENBURG","080",1091,1781,425,0
"1633","MECKLENBURG","081",992,3112,546,0
"1634","MECKLENBURG","082",272,3082,513,0
"1635","MECKLENBURG","083",1620,1645,513,0
"1636","MECKLENBURG","084",756,1581,401,0
"1637","MECKLENBURG","085",1951,555,251,0
"1638","MECKLENBURG","086",2045,30,105,0
"1639","MECKLENBURG","087",2310,427,410,0
"1640","MECKLENBURG","088",2311,347,378,0
"1641","MECKLENBURG","089",2690,3183,567,0
"1642","MECKLENBURG","090",1540,110,155,0
"1643","MECKLENBURG","091",3968,254,457,0
"1644","MECKLENBURG","092",2637,306,295,0
"1645","MECKLENBURG","093",1644,100,201,0
"1646","MECKLENBURG","094",933,992,322,0
"1647","MECKLENBURG","095",603,1252,348,0
"1648","MECKLENBURG","096",1737,298,169,0
"1649","MECKLENBURG","097",677,902,212,0
"1650","MECKLENBURG","098",596,2082,614,0
"1651","MECKLENBURG","099",712,1571,369,0
"1652","MECKLENBURG","100",2427,227,304,0
"1653","MECKLENBURG","101",2212,288,265,0
"1654","MECKLENBURG","102",2236,1852,778,0
"1655","MECKLENBURG","103",3068,131,289,0
"1656","MECKLENBURG","104",387,2801,458,0
"1657","MECKLENBURG","105",1873,2386,805,0
"1658","MECKLENBURG","106",1640,71,95,0
"1659","MECKLENBURG","107.1",1153,2257,563,0
"1660","MECKLENBURG","108",495,1772,503,0
"1661","MECKLENBURG","109",2451,127,224,0
"1662","MECKLENBURG","110",1241,96,93,0
"1663","MECKLENBURG","111",2695,172,188,0
"1664","MECKLENBURG","112",2099,79,204,0
"1665","MECKLENBURG","113",3167,228,299,0
"1666","MECKLENBURG","114",2730,117,185,0
"1667","MECKLENBURG","115",784,777,266,0
"1668","MECKLENBURG","116",441,1134,273,0
"1669","MECKLENBURG","117",914,1336,275,0
"1670","MECKLENBURG","118",2425,316,327,0
"1671","MECKLENBURG","119",1580,156,112,0
"1672","MECKLENBURG","120",827,1689,524,0
"1673","MECKLENBURG","121",3682,221,355,0
"1674","MECKLENBURG","122",3324,1947,775,0
"1675","MECKLENBURG","123",748,1459,346,0
"1676","MECKLENBURG","124",506,1971,352,0
"1677","MECKLENBURG","125",520,697,219,0
"1678","MECKLENBURG","126",802,2210,450,0
"1679","MECKLENBURG","127",4106,87,237,0
"1680","MECKLENBURG","128",1955,1036,367,0
"1681","MECKLENBURG","129",812,493,207,0
"1682","MECKLENBURG","130",762,787,326,0
"1683","MECKLENBURG","131",1681,63,129,0
"1684","MECKLENBURG","132",878,890,359,0
"1685","MECKLENBURG","133",4393,304,359,0
"1686","MECKLENBURG","134",5626,771,589,0
"1687","MECKLENBURG","135",1924,4716,861,0
"1688","MECKLENBURG","136",2124,93,154,0
"1689","MECKLENBURG","137",4544,408,862,0
"1690","MECKLENBURG","138",1234,1870,605,0
"1691","MECKLENBURG","139.1",3003,305,467,0
"1692","MECKLENBURG","140",4509,689,842,0
"1693","MECKLENBURG","141",3224,2177,1490,0
"1694","MECKLENBURG","142",4966,483,449,0
"1695","MECKLENBURG","143",4719,392,409,0
"1696","MECKLENBURG","144",3020,254,400,0
"1697","MECKLENBURG","145",5993,2898,1042,0
"1698","MECKLENBURG","146",1214,2810,614,0
"1699","MECKLENBURG","147",1146,2314,630,0
"1700","MECKLENBURG","148",7339,1316,2009,0
"1701","MECKLENBURG","149",1723,3259,886,0
"1702","MECKLENBURG","150",1881,1495,338,0
"1703","MECKLENBURG","151",1816,2114,536,0
"1704","MECKLENBURG","200",1485,491,289,0
"1705","MECKLENBURG","201",3058,2988,857,0
"1706","MECKLENBURG","202",6641,830,613,0
"1707","MECKLENBURG","203",1916,3156,809,0
"1708","MECKLENBURG","204.1",1347,3049,821,0
"1709","MECKLENBURG","205",1632,1398,565,0
"1710","MECKLENBURG","206",5070,567,675,0
"1711","MECKLENBURG","207",4509,501,385,0
"1712","MECKLENBURG","208",4443,140,267,0
"1713","MECKLENBURG","209",3768,691,338,0
"1714","MECKLENBURG","210",954,5029,603,0
"1715","MECKLENBURG","211",3897,4686,1186,0
"1716","MECKLENBURG","212",3606,5324,1838,0
"1717","MECKLENBURG","213",891,3550,628,0
"1718","MECKLENBURG","214",1639,1649,389,0
"1719","MECKLENBURG","215",2888,413,403,0
"1720","MECKLENBURG","216",3396,841,561,0
"1721","MECKLENBURG","217",2293,404,318,0
"1722","MECKLENBURG","218",2468,234,186,0
"1723","MECKLENBURG","219",1955,368,187,0
"1724","MECKLENBURG","220",2602,315,206,0
"1725","MECKLENBURG","221",3768,297,325,0
"1726","MECKLENBURG","222",2017,4220,752,0
"1727","MECKLENBURG","223.1",3780,2731,638,0
"1728","MECKLENBURG","224",1581,932,315,0
"1729","MECKLENBURG","225",1732,284,213,0
"1730","MECKLENBURG","226",3031,452,431,0
"1731","MECKLENBURG","227",4693,560,790,0
"1732","MECKLENBURG","228",2108,1798,876,0
"1733","MECKLENBURG","229",5380,1890,1040,0
"1734","MECKLENBURG","230",3516,2678,1401,0
"1735","MECKLENBURG","231",3070,983,746,0
"1736","MECKLENBURG","232",4239,458,680,0
"1737","MECKLENBURG","233",3713,103,311,0
"1738","MECKLENBURG","234",2442,888,427,0
"1739","MECKLENBURG","235",2124,1218,410,0
"1740","MECKLENBURG","236",3695,365,309,0
"1741","MECKLENBURG","237",1638,2445,729,0
"1742","MECKLENBURG","238.1",1913,958,327,0
"1743","MECKLENBURG","239",1537,1570,467,0
"1744","MECKLENBURG","240",5562,281,387,0
"1745","MECKLENBURG","241",4685,941,516,0
"1746","MECKLENBURG","242",2653,79,188,0
"1747","MECKLENBURG","243",5552,2973,1453,0
"1748","MITCHELL","",37,NA,NA,0
"1749","MITCHELL","01",1301,2,20,0
"1750","MITCHELL","02",315,1,NA,0
"1751","MITCHELL","03",563,NA,12,0
"1752","MITCHELL","04",5663,24,225,0
"1753","MITCHELL","05",783,2,16,0
"1754","MITCHELL","06",575,2,13,0
"1755","MITCHELL","07",224,NA,3,0
"1756","MITCHELL","08",279,NA,1,0
"1757","MITCHELL","09",1285,NA,46,0
"1758","MONTGOMERY","",69,59,5,0
"1759","MONTGOMERY","BIS",903,386,152,0
"1760","MONTGOMERY","CAN",988,382,179,0
"1761","MONTGOMERY","CHE",561,110,28,0
"1762","MONTGOMERY","ELD",1316,11,41,0
"1763","MONTGOMERY","LIT",522,9,11,0
"1764","MONTGOMERY","MTG",720,1028,77,0
"1765","MONTGOMERY","OPH",328,NA,4,0
"1766","MONTGOMERY","PEE",871,91,42,0
"1767","MONTGOMERY","ROC",290,402,62,0
"1768","MONTGOMERY","STA",1382,65,66,0
"1769","MONTGOMERY","T1",1377,567,100,0
"1770","MONTGOMERY","T2",1126,185,42,0
"1771","MONTGOMERY","UWH",1262,15,55,0
"1772","MONTGOMERY","WAD",230,202,78,0
"1773","MOORE","",4,1,NA,0
"1774","MOORE","BEN",1512,410,94,0
"1775","MOORE","CAM",2066,269,86,0
"1776","MOORE","CAR",4032,781,140,0
"1777","MOORE","DHR",1458,139,44,0
"1778","MOORE","EAB",1850,631,178,0
"1779","MOORE","EKWD",1211,63,37,0
"1780","MOORE","EUR-WP",3337,72,186,0
"1781","MOORE","EWD",1264,239,40,0
"1782","MOORE","LTR",2260,263,168,0
"1783","MOORE","NSP",2109,186,100,0
"1784","MOORE","PBF",1632,630,149,0
"1785","MOORE","PDN",3037,193,168,0
"1786","MOORE","PHA1",2546,130,128,1
"1787","MOORE","PHA2",1748,28,49,0
"1788","MOORE","PHB1",2549,114,122,0
"1789","MOORE","PHB2",1976,27,72,0
"1790","MOORE","PHC",3449,234,173,0
"1791","MOORE","RBN",987,137,92,0
"1792","MOORE","SLS",3855,103,129,0
"1793","MOORE","SSP",1827,1670,180,0
"1794","MOORE","TLT",215,388,20,0
"1795","MOORE","VSS",1660,232,96,0
"1796","MOORE","WAB",2927,787,277,0
"1797","MOORE","WEM",1757,121,45,0
"1798","MOORE","WKWD",1881,87,68,0
"1799","MOORE","WND",1788,355,78,0
"1800","NASH","P01A",1908,652,168,0
"1801","NASH","P02A",1470,593,152,0
"1802","NASH","P03A",1370,332,96,0
"1803","NASH","P04A",1122,400,185,0
"1804","NASH","P05A",2531,184,70,0
"1805","NASH","P06A",1578,1354,128,0
"1806","NASH","P07A",630,173,18,0
"1807","NASH","P08A",4007,2642,190,0
"1808","NASH","P09A",877,497,52,0
"1809","NASH","P10A",715,1269,111,0
"1810","NASH","P11A",2609,315,94,0
"1811","NASH","P12A",439,524,38,0
"1812","NASH","P13A",249,594,23,0
"1813","NASH","P14A",946,363,73,0
"1814","NASH","P15A",2899,1096,154,0
"1815","NASH","P16A",949,1204,138,0
"1816","NASH","P17A",2100,2152,344,0
"1817","NASH","P18A",1107,1546,163,0
"1818","NASH","P19A",3630,1886,318,0
"1819","NASH","P20A",1593,1083,144,0
"1820","NASH","P21A",1031,1885,170,0
"1821","NASH","P22A",349,1996,110,0
"1822","NASH","P23A",657,2886,156,0
"1823","NASH","P24A",2353,801,146,0
"1824","NEW HANOVER","",7,1,7,0
"1825","NEW HANOVER","CF01",2486,1098,238,0
"1826","NEW HANOVER","CF02",2415,381,175,0
"1827","NEW HANOVER","CF05",2722,416,225,0
"1828","NEW HANOVER","CF06",2480,494,194,0
"1829","NEW HANOVER","FP03",1773,12,85,0
"1830","NEW HANOVER","FP04",4335,274,226,0
"1831","NEW HANOVER","FP06",3730,248,261,0
"1832","NEW HANOVER","FP07",4494,241,285,0
"1833","NEW HANOVER","FP08",5361,56,343,0
"1834","NEW HANOVER","H01",1436,327,154,0
"1835","NEW HANOVER","H02",3419,44,156,0
"1836","NEW HANOVER","H03",4906,115,269,0
"1837","NEW HANOVER","H04",3868,185,285,0
"1838","NEW HANOVER","H05",3737,87,222,0
"1839","NEW HANOVER","H06",2762,363,253,0
"1840","NEW HANOVER","H08",5439,87,258,0
