guidename,runtime,obs,df,sig,assymmetry,i,time,loss
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1670,1575813890.020202,1.1308808296753918
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1680,1575813890.0514445,2.9927192284028203
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1690,1575813890.067067,0.7976316173884204
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1700,1575813890.0983093,2.8033779235013467
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1710,1575813890.1236684,2.0168715693352466
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1720,1575813890.1473782,2.1776965338580236
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1730,1575813890.1629992,2.577614609627641
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1740,1575813890.1786203,2.797808317967309
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1750,1575813890.204749,2.0123598695841918
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1760,1575813890.2346234,3.1135754729697975
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1770,1575813890.2545702,5.076437573326802
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1780,1575813890.2626374,4.279615642944151
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1790,1575813890.2782593,2.4086901927632125
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1800,1575813890.3048866,1.8126974042078041
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1810,1575813890.3347125,1.7101638726285104
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1820,1575813890.3534453,2.6887623194478167
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1830,1575813890.3690665,1.8716848675941615
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1840,1575813890.3846877,2.3962124892326795
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1850,1575813890.4048133,2.1120057873064746
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1860,1575813890.4375365,0.9108119127577852
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1870,1575813890.4564853,3.554554610925556
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1880,1575813890.4754345,1.6037056380268093
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1890,1575813890.493163,2.73224087862433
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1900,1575813890.5046709,3.2505644225085537
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1910,1575813890.5202956,1.3008629619527112
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1920,1575813890.5515387,1.5555926984480086
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1930,1575813890.5671601,2.381754502051643
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1940,1575813890.5827823,1.8536866115484822
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1950,1575813890.6049075,4.765708538227948
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1960,1575813890.6267636,2.8352216199114983
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1970,1575813890.631842,2.3350606418518525
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1980,1575813890.663086,3.6705479742362854
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,1990,1575813890.6787064,2.184686017452673
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2000,1575813890.6943278,2.415682356842466
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2010,1575813890.720659,1.2710944694092352
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2020,1575813890.7406063,1.3090106313815677
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2030,1575813890.7605522,4.4446805935842
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2040,1575813890.7782571,3.197423580032576
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2050,1575813890.7938788,1.9658562450704484
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2060,1575813890.8048854,1.0083114364904948
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2070,1575813890.8357043,1.7305836762868627
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2080,1575813890.8534608,2.543314803888302
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2090,1575813890.869082,2.081438466178666
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2100,1575813890.8847032,1.9616137047072757
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2110,1575813890.9048305,3.9515516615949347
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2120,1575813890.9335775,1.3538475584934975
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2130,1575813890.9565153,2.607471348699659
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2140,1575813890.976462,1.9391369337528421
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2150,1575813890.99322,1.5887619484840028
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2160,1575813891.004729,1.7804432805690307
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2170,1575813891.020354,2.4050851073313693
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2180,1575813891.051597,2.502299282432257
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2190,1575813891.067218,2.0185290037334735
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2200,1575813891.0828393,2.0968335692104776
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2210,1575813891.1049664,2.2626339912740323
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2220,1575813891.1318407,-0.011943548214431665
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2230,1575813891.1474628,4.313368733853016
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2240,1575813891.1630843,3.006083303863421
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2250,1575813891.1787064,1.785676457171907
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2260,1575813891.2048323,1.6203748622357734
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2270,1575813891.2326312,2.8491214698343805
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2280,1575813891.2525775,4.007049832236996
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2290,1575813891.2626412,2.730266407540996
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2300,1575813891.2782629,2.853639539437192
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2310,1575813891.3048923,2.807617044126903
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2320,1575813891.3346622,2.4255043360559227
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2330,1575813891.353396,1.5337949095151928
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2340,1575813891.3690171,2.2682545235786815
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2350,1575813891.3846385,2.534734560739732
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2360,1575813891.4047663,1.6624486482268517
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2370,1575813891.4354887,0.2609290864650915
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2380,1575813891.4554362,2.168146711928046
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2390,1575813891.4743855,1.9657151249698401
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2400,1575813891.493108,1.9749275528377552
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2410,1575813891.5046163,1.8531284951125082
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2420,1575813891.5202413,2.6682090745763745
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2430,1575813891.5514839,2.4698182122007872
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2440,1575813891.567107,3.364223090554282
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2450,1575813891.5983486,1.714130043020289
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2460,1575813891.6246421,2.9943903530956253
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2470,1575813891.647368,2.1094731364684933
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2480,1575813891.6629887,2.555322644652177
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2490,1575813891.6942313,2.230269049860369
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2500,1575813891.704738,1.1364757201778275
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2510,1575813891.7475405,2.4515331025401377
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2520,1575813891.7626116,2.1732050100721056
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2530,1575813891.7938554,2.4626607998640635
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2540,1575813891.8048635,1.9049797235927013
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2550,1575813891.8377888,3.427452446122204
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2560,1575813891.8690326,2.5035023414323074
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2570,1575813891.8846538,2.728168151923821
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2580,1575813891.9047813,3.09098642778463
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2590,1575813891.9344914,2.1791920735502317
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2600,1575813891.9524426,0.7297505750916748
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2610,1575813891.9733865,-1.040864728717966
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2620,1575813891.9774916,2.086619498298415
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2630,1575813892.0046232,3.335914304683601
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2640,1575813892.0202487,3.554076143814025
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2650,1575813892.0358696,3.488588544899045
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2660,1575813892.0694072,2.1038764797491463
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2670,1575813892.0850298,2.250634018769208
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2680,1575813892.1046598,3.4611909618317296
meanfield,1575813886.5036702,tensor(0.),tensor(2.),tensor(0.4000),2.0,2690,1575813892.129433,2.7712925504217
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,0,1575813906.3326552,31.44902226140728
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,10,1575813906.4671772,4.9846021210662546
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,20,1575813906.5719519,5.265723008180407
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,30,1575813906.6807656,3.5199603801373
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,40,1575813906.7834582,2.053555786976146
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,50,1575813906.882094,3.7113602147842624
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,60,1575813906.9940746,3.5180176025638588
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,70,1575813907.094583,5.193440731084639
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,80,1575813907.2031069,4.69953882483517
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,90,1575813907.305528,5.025499487912255
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,100,1575813907.4142654,4.164418336578697
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,110,1575813907.52646,3.2514523281576864
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,120,1575813907.6269655,4.035828984310217
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,130,1575813907.738695,3.7340433839135336
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,140,1575813907.8389406,4.42724202119061
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,150,1575813907.9888034,3.2600416344766687
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,160,1575813908.1094716,3.21057555837578
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,170,1575813908.2425857,2.204775330864333
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,180,1575813908.3415222,3.512171969949671
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,190,1575813908.4508514,3.508795822319223
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,200,1575813908.552321,3.4355455921881233
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,210,1575813908.660913,2.919947080648526
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,220,1575813908.764309,3.5081274336553703
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,230,1575813908.8639767,4.244175715362789
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,240,1575813908.9770815,3.134606764812186
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,250,1575813909.0827339,2.360568346026045
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,260,1575813909.1852627,2.9051879904324824
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,270,1575813909.2858965,2.899904234955237
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,280,1575813909.3964684,2.9660722426576025
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,290,1575813909.497136,2.919176032524004
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,300,1575813909.607705,3.12378057405117
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,310,1575813909.7315252,3.9933438819944973
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,320,1575813909.8390276,2.2333684960925773
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,330,1575813909.9456458,2.7986323944276523
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,340,1575813910.0579906,2.8687943968462926
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,350,1575813910.170687,3.0955254570352793
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,360,1575813910.279217,1.9127706065278396
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,370,1575813910.38197,3.524019351825436
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,380,1575813910.4824138,2.729268165541279
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,390,1575813910.5829206,3.1153284919520505
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,400,1575813910.6934867,3.1466894716693057
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,410,1575813910.7938445,3.0055330403797904
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,420,1575813910.906889,3.0751148390101934
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,430,1575813911.0150323,2.3400692197224284
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,440,1575813911.12356,2.807176481036657
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,450,1575813911.2292202,2.961384369247569
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,460,1575813911.3267784,3.1282742845242053
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,470,1575813911.4385881,3.0657186950110313
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,480,1575813911.5479977,3.085983058389211
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,490,1575813911.6666563,3.055351229486135
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,500,1575813911.7792017,2.503355243509673
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,510,1575813911.8899055,3.606325334627119
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,520,1575813911.999804,4.692145902275739
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,530,1575813912.1216047,3.288061513568506
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,540,1575813912.2329123,3.525570241324119
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,550,1575813912.3380647,2.687274698102682
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,560,1575813912.4451492,2.9555087046194393
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,570,1575813912.551553,2.2321585215488717
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,580,1575813912.662264,2.851403851995599
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,590,1575813912.772845,5.686722169504878
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,600,1575813912.8732064,2.2615390873414594
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,610,1575813912.9931648,2.9841266924006478
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,620,1575813913.1039417,3.2896178093724604
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,630,1575813913.2187562,3.5890847260422047
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,640,1575813913.3150094,3.1111231819846985
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,650,1575813913.4278383,5.892813900244861
laplace,1575813906.3098567,tensor(3.),tensor(2.),tensor(0.4000),2.0,660,1575813913.5260758,3.004379182432513
